filename,expiry_date,freshness_class
NUTS\NUTS0129.png,2025-07-14,expiring_soon
NUTS\NUTS0130.png,2025-08-29,fresh
NUTS\NUTS0131.png,2025-08-12,fresh
NUTS\NUTS0132.png,2025-07-19,expiring_soon
NUTS\NUTS0133.png,2025-08-05,fresh
NUTS\NUTS0134.png,2025-07-05,expired
NUTS\NUTS0135.png,2025-07-29,fresh
NUTS\NUTS0136.png,2025-08-15,fresh
NUTS\NUTS0137.png,2025-09-03,fresh
NUTS\NUTS0138.png,2025-07-27,fresh
NUTS\NUTS0139.png,2025-06-28,expired
NUTS\NUTS0140.png,2025-08-17,fresh
NUTS\NUTS0141.png,2025-07-19,expiring_soon
NUTS\NUTS0142.png,2025-08-14,fresh
NUTS\NUTS0143.png,2025-08-20,fresh
NUTS\NUTS0144.png,2025-08-09,fresh
NUTS\NUTS0145.png,2025-06-28,expired
NUTS\NUTS0146.png,2025-07-21,expiring_soon
NUTS\NUTS0147.png,2025-07-03,expired
NUTS\NUTS0148.png,2025-07-13,expiring_soon
NUTS\NUTS0149.png,2025-07-03,expired
NUTS\NUTS0150.png,2025-07-02,expired
NUTS\NUTS0151.png,2025-08-15,fresh
NUTS\NUTS0152.png,2025-07-26,fresh
NUTS\NUTS0153.png,2025-06-23,expired
NUTS\NUTS0154.png,2025-08-13,fresh
NUTS\NUTS0155.png,2025-07-02,expired
NUTS\NUTS0156.png,2025-08-26,fresh
NUTS\NUTS0157.png,2025-07-08,expiring_soon
NUTS\NUTS0158.png,2025-08-27,fresh
NUTS\NUTS0159.png,2025-08-17,fresh
NUTS\NUTS0160.png,2025-07-07,expired
NUTS\NUTS0161.png,2025-08-21,fresh
NUTS\NUTS0162.png,2025-07-13,expiring_soon
NUTS\NUTS0163.png,2025-08-07,fresh
NUTS\NUTS0164.png,2025-07-12,expiring_soon
NUTS\NUTS0165.png,2025-06-24,expired
NUTS\NUTS0166.png,2025-06-26,expired
NUTS\NUTS0167.png,2025-07-27,fresh
OIL\OIL0000.png,2025-08-01,fresh
OIL\OIL0001.png,2025-08-11,fresh
OIL\OIL0002.png,2025-08-02,fresh
OIL\OIL0003.png,2025-07-09,expiring_soon
OIL\OIL0004.png,2025-08-30,fresh
OIL\OIL0005.png,2025-07-10,expiring_soon
OIL\OIL0006.png,2025-08-17,fresh
OIL\OIL0007.png,2025-08-06,fresh
OIL\OIL0008.png,2025-07-01,expired
OIL\OIL0009.png,2025-07-05,expired
OIL\OIL0010.png,2025-08-19,fresh
OIL\OIL0011.png,2025-07-17,expiring_soon
OIL\OIL0012.png,2025-07-08,expiring_soon
OIL\OIL0013.png,2025-08-25,fresh
OIL\OIL0014.png,2025-07-23,expiring_soon
OIL\OIL0015.png,2025-08-08,fresh
OIL\OIL0016.png,2025-08-17,fresh
OIL\OIL0017.png,2025-08-19,fresh
OIL\OIL0018.png,2025-07-25,fresh
OIL\OIL0019.png,2025-07-16,expiring_soon
OIL\OIL0020.png,2025-08-08,fresh
OIL\OIL0021.png,2025-06-28,expired
OIL\OIL0022.png,2025-09-05,fresh
OIL\OIL0023.png,2025-07-14,expiring_soon
OIL\OIL0024.png,2025-07-20,expiring_soon
OIL\OIL0025.png,2025-08-17,fresh
OIL\OIL0026.png,2025-07-06,expired
OIL\OIL0027.png,2025-08-14,fresh
OIL\OIL0028.png,2025-06-29,expired
OIL\OIL0029.png,2025-08-28,fresh
OIL\OIL0030.png,2025-09-04,fresh
OIL\OIL0031.png,2025-08-01,fresh
OIL\OIL0032.png,2025-06-24,expired
OIL\OIL0033.png,2025-08-05,fresh
OIL\OIL0034.png,2025-07-30,fresh
OIL\OIL0035.png,2025-07-21,expiring_soon
OIL\OIL0036.png,2025-08-23,fresh
OIL\OIL0037.png,2025-07-21,expiring_soon
OIL\OIL0038.png,2025-08-23,fresh
OIL\OIL0039.png,2025-07-30,fresh
OIL\OIL0040.png,2025-07-18,expiring_soon
OIL\OIL0041.png,2025-08-24,fresh
OIL\OIL0042.png,2025-08-19,fresh
OIL\OIL0043.png,2025-08-27,fresh
OIL\OIL0044.png,2025-07-29,fresh
OIL\OIL0045.png,2025-06-24,expired
OIL\OIL0046.png,2025-08-29,fresh
OIL\OIL0047.png,2025-07-07,expired
OIL\OIL0048.png,2025-07-23,expiring_soon
OIL\OIL0049.png,2025-08-02,fresh
OIL\OIL0050.png,2025-08-21,fresh
OIL\OIL0051.png,2025-07-27,fresh
OIL\OIL0052.png,2025-08-17,fresh
OIL\OIL0053.png,2025-08-12,fresh
OIL\OIL0054.png,2025-07-17,expiring_soon
OIL\OIL0055.png,2025-09-05,fresh
OIL\OIL0056.png,2025-07-24,fresh
OIL\OIL0057.png,2025-07-26,fresh
OIL\OIL0058.png,2025-06-25,expired
OIL\OIL0059.png,2025-08-24,fresh
OIL\OIL0060.png,2025-08-10,fresh
OIL\OIL0061.png,2025-09-03,fresh
OIL\OIL0062.png,2025-08-16,fresh
OIL\OIL0063.png,2025-06-27,expired
OIL\OIL0064.png,2025-07-01,expired
OIL\OIL0065.png,2025-07-25,fresh
OIL\OIL0066.png,2025-08-05,fresh
OIL\OIL0067.png,2025-08-19,fresh
OIL\OIL0068.png,2025-07-02,expired
OIL\OIL0069.png,2025-06-29,expired
OIL\OIL0070.png,2025-07-11,expiring_soon
OIL\OIL0071.png,2025-06-28,expired
OIL\OIL0072.png,2025-07-23,expiring_soon
OIL\OIL0073.png,2025-07-03,expired
OIL\OIL0074.png,2025-09-02,fresh
OIL\OIL0075.png,2025-06-26,expired
OIL\OIL0076.png,2025-08-07,fresh
OIL\OIL0077.png,2025-08-03,fresh
OIL\OIL0078.png,2025-08-05,fresh
OIL\OIL0079.png,2025-07-31,fresh
OIL\OIL0080.png,2025-08-05,fresh
OIL\OIL0081.png,2025-07-28,fresh
OIL\OIL0082.png,2025-07-05,expired
OIL\OIL0083.png,2025-08-05,fresh
OIL\OIL0084.png,2025-07-10,expiring_soon
OIL\OIL0085.png,2025-07-28,fresh
OIL\OIL0086.png,2025-07-15,expiring_soon
OIL\OIL0087.png,2025-06-23,expired
OIL\OIL0088.png,2025-08-09,fresh
OIL\OIL0089.png,2025-07-15,expiring_soon
OIL\OIL0090.png,2025-07-25,fresh
OIL\OIL0091.png,2025-07-21,expiring_soon
OIL\OIL0092.png,2025-06-28,expired
OIL\OIL0093.png,2025-07-27,fresh
OIL\OIL0094.png,2025-08-12,fresh
OIL\OIL0095.png,2025-06-28,expired
OIL\OIL0096.png,2025-07-19,expiring_soon
OIL\OIL0097.png,2025-09-01,fresh
OIL\OIL0098.png,2025-08-19,fresh
OIL\OIL0099.png,2025-08-03,fresh
OIL\OIL0100.png,2025-07-31,fresh
OIL\OIL0101.png,2025-07-06,expired
OIL\OIL0102.png,2025-07-26,fresh
OIL\OIL0103.png,2025-08-24,fresh
OIL\OIL0104.png,2025-06-27,expired
OIL\OIL0105.png,2025-08-14,fresh
OIL\OIL0106.png,2025-07-30,fresh
OIL\OIL0107.png,2025-08-23,fresh
OIL\OIL0108.png,2025-08-05,fresh
OIL\OIL0109.png,2025-07-11,expiring_soon
OIL\OIL0110.png,2025-07-23,expiring_soon
OIL\OIL0111.png,2025-08-28,fresh
OIL\OIL0112.png,2025-07-18,expiring_soon
OIL\OIL0113.png,2025-08-21,fresh
OIL\OIL0114.png,2025-08-28,fresh
OIL\OIL0115.png,2025-07-22,expiring_soon
OIL\OIL0116.png,2025-07-16,expiring_soon
OIL\OIL0117.png,2025-09-03,fresh
OIL\OIL0118.png,2025-08-30,fresh
OIL\OIL0119.png,2025-09-03,fresh
OIL\OIL0120.png,2025-08-31,fresh
OIL\OIL0121.png,2025-07-02,expired
OIL\OIL0122.png,2025-06-27,expired
OIL\OIL0123.png,2025-08-11,fresh
OIL\OIL0124.png,2025-07-06,expired
OIL\OIL0125.png,2025-08-27,fresh
OIL\OIL0126.png,2025-07-23,expiring_soon
OIL\OIL0127.png,2025-06-28,expired
OIL\OIL0128.png,2025-07-05,expired
OIL\OIL0129.png,2025-07-04,expired
OIL\OIL0130.png,2025-07-05,expired
OIL\OIL0131.png,2025-07-11,expiring_soon
OIL\OIL0132.png,2025-08-14,fresh
OIL\OIL0133.png,2025-08-25,fresh
OIL\OIL0134.png,2025-08-11,fresh
OIL\OIL0135.png,2025-07-27,fresh
OIL\OIL0136.png,2025-08-01,fresh
OIL\OIL0137.png,2025-09-01,fresh
OIL\OIL0138.png,2025-08-05,fresh
OIL\OIL0139.png,2025-07-20,expiring_soon
OIL\OIL0140.png,2025-09-01,fresh
OIL\OIL0141.png,2025-07-09,expiring_soon
OIL\OIL0142.png,2025-07-27,fresh
RICE\RICE0000.png,2025-07-27,fresh
RICE\RICE0001.png,2025-07-03,expired
RICE\RICE0002.png,2025-07-28,fresh
RICE\RICE0003.png,2025-07-18,expiring_soon
RICE\RICE0004.png,2025-08-05,fresh
RICE\RICE0005.png,2025-07-13,expiring_soon
RICE\RICE0006.png,2025-08-23,fresh
RICE\RICE0007.png,2025-08-30,fresh
RICE\RICE0008.png,2025-08-04,fresh
RICE\RICE0009.png,2025-08-29,fresh
RICE\RICE0010.png,2025-07-11,expiring_soon
RICE\RICE0011.png,2025-07-14,expiring_soon
RICE\RICE0012.png,2025-07-24,fresh
RICE\RICE0013.png,2025-07-04,expired
RICE\RICE0014.png,2025-08-03,fresh
RICE\RICE0015.png,2025-08-17,fresh
RICE\RICE0016.png,2025-07-12,expiring_soon
RICE\RICE0017.png,2025-08-21,fresh
RICE\RICE0018.png,2025-08-19,fresh
RICE\RICE0019.png,2025-08-22,fresh
RICE\RICE0020.png,2025-08-06,fresh
RICE\RICE0021.png,2025-07-04,expired
RICE\RICE0022.png,2025-07-31,fresh
RICE\RICE0023.png,2025-07-27,fresh
RICE\RICE0024.png,2025-07-23,expiring_soon
RICE\RICE0025.png,2025-07-07,expired
RICE\RICE0026.png,2025-08-27,fresh
RICE\RICE0027.png,2025-08-04,fresh
RICE\RICE0028.png,2025-08-07,fresh
RICE\RICE0029.png,2025-07-05,expired
RICE\RICE0030.png,2025-09-01,fresh
RICE\RICE0031.png,2025-08-24,fresh
RICE\RICE0032.png,2025-08-22,fresh
RICE\RICE0033.png,2025-08-23,fresh
RICE\RICE0034.png,2025-07-20,expiring_soon
RICE\RICE0035.png,2025-07-27,fresh
RICE\RICE0036.png,2025-08-25,fresh
RICE\RICE0037.png,2025-07-01,expired
RICE\RICE0038.png,2025-08-09,fresh
RICE\RICE0039.png,2025-07-21,expiring_soon
RICE\RICE0040.png,2025-08-25,fresh
RICE\RICE0041.png,2025-08-09,fresh
RICE\RICE0042.png,2025-08-28,fresh
RICE\RICE0043.png,2025-09-02,fresh
RICE\RICE0044.png,2025-07-12,expiring_soon
RICE\RICE0045.png,2025-08-11,fresh
RICE\RICE0046.png,2025-08-05,fresh
RICE\RICE0047.png,2025-09-01,fresh
RICE\RICE0048.png,2025-08-04,fresh
RICE\RICE0049.png,2025-07-03,expired
RICE\RICE0050.png,2025-08-23,fresh
RICE\RICE0051.png,2025-09-06,fresh
RICE\RICE0052.png,2025-07-09,expiring_soon
RICE\RICE0053.png,2025-07-25,fresh
RICE\RICE0054.png,2025-08-05,fresh
RICE\RICE0055.png,2025-07-23,expiring_soon
RICE\RICE0056.png,2025-07-26,fresh
RICE\RICE0057.png,2025-08-20,fresh
RICE\RICE0058.png,2025-07-03,expired
RICE\RICE0059.png,2025-07-16,expiring_soon
RICE\RICE0060.png,2025-08-27,fresh
RICE\RICE0061.png,2025-07-03,expired
RICE\RICE0062.png,2025-07-14,expiring_soon
RICE\RICE0063.png,2025-09-02,fresh
RICE\RICE0064.png,2025-07-19,expiring_soon
RICE\RICE0065.png,2025-07-17,expiring_soon
RICE\RICE0066.png,2025-07-01,expired
RICE\RICE0067.png,2025-08-03,fresh
RICE\RICE0068.png,2025-08-01,fresh
RICE\RICE0069.png,2025-08-18,fresh
RICE\RICE0070.png,2025-08-25,fresh
RICE\RICE0071.png,2025-08-19,fresh
RICE\RICE0072.png,2025-07-15,expiring_soon
RICE\RICE0073.png,2025-06-24,expired
RICE\RICE0074.png,2025-08-18,fresh
RICE\RICE0075.png,2025-07-31,fresh
RICE\RICE0076.png,2025-06-27,expired
RICE\RICE0077.png,2025-07-18,expiring_soon
RICE\RICE0078.png,2025-08-05,fresh
RICE\RICE0079.png,2025-06-30,expired
RICE\RICE0080.png,2025-07-14,expiring_soon
RICE\RICE0081.png,2025-07-15,expiring_soon
RICE\RICE0082.png,2025-09-05,fresh
RICE\RICE0083.png,2025-07-08,expiring_soon
RICE\RICE0084.png,2025-08-29,fresh
RICE\RICE0085.png,2025-09-01,fresh
RICE\RICE0086.png,2025-08-24,fresh
RICE\RICE0087.png,2025-08-12,fresh
RICE\RICE0088.png,2025-09-03,fresh
RICE\RICE0089.png,2025-07-26,fresh
RICE\RICE0090.png,2025-08-25,fresh
RICE\RICE0091.png,2025-07-27,fresh
RICE\RICE0092.png,2025-07-27,fresh
RICE\RICE0093.png,2025-07-26,fresh
RICE\RICE0094.png,2025-08-12,fresh
RICE\RICE0095.png,2025-07-01,expired
RICE\RICE0096.png,2025-07-28,fresh
RICE\RICE0097.png,2025-07-16,expiring_soon
RICE\RICE0098.png,2025-07-14,expiring_soon
RICE\RICE0099.png,2025-08-08,fresh
RICE\RICE0100.png,2025-07-28,fresh
RICE\RICE0101.png,2025-08-06,fresh
RICE\RICE0102.png,2025-08-20,fresh
RICE\RICE0103.png,2025-08-31,fresh
RICE\RICE0104.png,2025-06-29,expired
RICE\RICE0105.png,2025-08-18,fresh
RICE\RICE0106.png,2025-07-05,expired
RICE\RICE0107.png,2025-08-24,fresh
RICE\RICE0108.png,2025-06-23,expired
RICE\RICE0109.png,2025-08-15,fresh
RICE\RICE0110.png,2025-07-29,fresh
RICE\RICE0111.png,2025-06-23,expired
RICE\RICE0112.png,2025-07-27,fresh
RICE\RICE0113.png,2025-06-30,expired
RICE\RICE0114.png,2025-09-01,fresh
RICE\RICE0115.png,2025-08-05,fresh
RICE\RICE0116.png,2025-08-10,fresh
RICE\RICE0117.png,2025-08-22,fresh
RICE\RICE0118.png,2025-08-30,fresh
RICE\RICE0119.png,2025-08-23,fresh
RICE\RICE0120.png,2025-07-13,expiring_soon
RICE\RICE0121.png,2025-08-18,fresh
RICE\RICE0122.png,2025-07-14,expiring_soon
RICE\RICE0123.png,2025-07-05,expired
RICE\RICE0124.png,2025-07-29,fresh
RICE\RICE0125.png,2025-08-14,fresh
RICE\RICE0126.png,2025-08-26,fresh
RICE\RICE0127.png,2025-07-28,fresh
RICE\RICE0128.png,2025-06-26,expired
RICE\RICE0129.png,2025-09-01,fresh
RICE\RICE0130.png,2025-08-11,fresh
RICE\RICE0131.png,2025-07-13,expiring_soon
RICE\RICE0132.png,2025-07-06,expired
RICE\RICE0133.png,2025-07-03,expired
RICE\RICE0134.png,2025-07-24,fresh
RICE\RICE0135.png,2025-08-26,fresh
RICE\RICE0136.png,2025-07-29,fresh
RICE\RICE0137.png,2025-08-14,fresh
RICE\RICE0138.png,2025-08-29,fresh
RICE\RICE0139.png,2025-09-01,fresh
RICE\RICE0140.png,2025-07-09,expiring_soon
RICE\RICE0141.png,2025-09-04,fresh
RICE\RICE0142.png,2025-08-05,fresh
RICE\RICE0143.png,2025-07-08,expiring_soon
RICE\RICE0144.png,2025-09-05,fresh
RICE\RICE0145.png,2025-07-01,expired
RICE\RICE0146.png,2025-07-29,fresh
RICE\RICE0147.png,2025-07-18,expiring_soon
RICE\RICE0148.png,2025-08-03,fresh
RICE\RICE0149.png,2025-08-16,fresh
SPICES\SPICES0000.png,2025-08-30,fresh
SPICES\SPICES0001.png,2025-08-23,fresh
SPICES\SPICES0002.png,2025-07-18,expiring_soon
SPICES\SPICES0003.png,2025-07-20,expiring_soon
SPICES\SPICES0004.png,2025-09-06,fresh
SPICES\SPICES0005.png,2025-07-07,expired
SPICES\SPICES0006.png,2025-09-06,fresh
SPICES\SPICES0007.png,2025-07-11,expiring_soon
SPICES\SPICES0008.png,2025-06-25,expired
SPICES\SPICES0009.png,2025-06-30,expired
SPICES\SPICES0010.png,2025-09-06,fresh
SPICES\SPICES0011.png,2025-08-29,fresh
SPICES\SPICES0012.png,2025-07-24,fresh
SPICES\SPICES0013.png,2025-08-27,fresh
SPICES\SPICES0014.png,2025-08-10,fresh
SPICES\SPICES0015.png,2025-08-28,fresh
SPICES\SPICES0016.png,2025-08-16,fresh
SPICES\SPICES0017.png,2025-08-28,fresh
SPICES\SPICES0018.png,2025-07-28,fresh
SPICES\SPICES0019.png,2025-07-10,expiring_soon
SPICES\SPICES0020.png,2025-06-26,expired
SPICES\SPICES0021.png,2025-07-27,fresh
SPICES\SPICES0022.png,2025-07-29,fresh
SPICES\SPICES0023.png,2025-07-31,fresh
SPICES\SPICES0024.png,2025-08-25,fresh
SPICES\SPICES0025.png,2025-09-02,fresh
SPICES\SPICES0026.png,2025-08-01,fresh
SPICES\SPICES0027.png,2025-09-03,fresh
SPICES\SPICES0028.png,2025-08-17,fresh
SPICES\SPICES0029.png,2025-07-01,expired
SPICES\SPICES0030.png,2025-08-03,fresh
SPICES\SPICES0031.png,2025-07-28,fresh
SPICES\SPICES0032.png,2025-08-14,fresh
SPICES\SPICES0033.png,2025-09-02,fresh
SPICES\SPICES0034.png,2025-07-09,expiring_soon
SPICES\SPICES0035.png,2025-08-27,fresh
SPICES\SPICES0036.png,2025-07-08,expiring_soon
SPICES\SPICES0037.png,2025-08-01,fresh
SPICES\SPICES0038.png,2025-08-15,fresh
SPICES\SPICES0039.png,2025-08-07,fresh
SPICES\SPICES0040.png,2025-08-14,fresh
SPICES\SPICES0041.png,2025-07-08,expiring_soon
SPICES\SPICES0042.png,2025-08-09,fresh
SPICES\SPICES0043.png,2025-08-15,fresh
SPICES\SPICES0044.png,2025-08-06,fresh
SPICES\SPICES0045.png,2025-07-22,expiring_soon
SPICES\SPICES0046.png,2025-07-21,expiring_soon
SPICES\SPICES0047.png,2025-08-20,fresh
SPICES\SPICES0048.png,2025-08-27,fresh
SPICES\SPICES0049.png,2025-07-17,expiring_soon
SPICES\SPICES0050.png,2025-07-04,expired
SPICES\SPICES0051.png,2025-06-26,expired
SPICES\SPICES0052.png,2025-07-02,expired
SPICES\SPICES0053.png,2025-08-13,fresh
SPICES\SPICES0054.png,2025-08-10,fresh
SPICES\SPICES0055.png,2025-07-10,expiring_soon
SPICES\SPICES0056.png,2025-08-13,fresh
SPICES\SPICES0057.png,2025-08-25,fresh
SPICES\SPICES0058.png,2025-08-26,fresh
SPICES\SPICES0059.png,2025-06-23,expired
SPICES\SPICES0060.png,2025-06-29,expired
SPICES\SPICES0061.png,2025-08-10,fresh
SPICES\SPICES0062.png,2025-08-24,fresh
SPICES\SPICES0063.png,2025-07-23,expiring_soon
SPICES\SPICES0064.png,2025-08-04,fresh
SPICES\SPICES0065.png,2025-08-03,fresh
SPICES\SPICES0066.png,2025-08-05,fresh
SPICES\SPICES0067.png,2025-07-01,expired
SPICES\SPICES0068.png,2025-07-13,expiring_soon
SPICES\SPICES0069.png,2025-08-20,fresh
SPICES\SPICES0070.png,2025-07-23,expiring_soon
SPICES\SPICES0071.png,2025-08-08,fresh
SPICES\SPICES0072.png,2025-08-02,fresh
SPICES\SPICES0073.png,2025-07-26,fresh
SPICES\SPICES0074.png,2025-08-05,fresh
SPICES\SPICES0075.png,2025-07-22,expiring_soon
SPICES\SPICES0076.png,2025-07-26,fresh
SPICES\SPICES0077.png,2025-07-08,expiring_soon
SPICES\SPICES0078.png,2025-07-29,fresh
SPICES\SPICES0079.png,2025-08-04,fresh
SPICES\SPICES0080.png,2025-07-31,fresh
SPICES\SPICES0081.png,2025-07-19,expiring_soon
SPICES\SPICES0082.png,2025-08-18,fresh
SPICES\SPICES0083.png,2025-07-05,expired
SPICES\SPICES0084.png,2025-08-24,fresh
SPICES\SPICES0085.png,2025-07-11,expiring_soon
SPICES\SPICES0086.png,2025-09-01,fresh
SPICES\SPICES0087.png,2025-06-28,expired
SPICES\SPICES0088.png,2025-09-01,fresh
SPICES\SPICES0089.png,2025-08-12,fresh
SPICES\SPICES0090.png,2025-08-11,fresh
SPICES\SPICES0091.png,2025-08-29,fresh
SPICES\SPICES0092.png,2025-09-04,fresh
SPICES\SPICES0093.png,2025-09-03,fresh
SPICES\SPICES0094.png,2025-07-20,expiring_soon
SPICES\SPICES0095.png,2025-08-28,fresh
SPICES\SPICES0096.png,2025-06-23,expired
SPICES\SPICES0097.png,2025-07-23,expiring_soon
SPICES\SPICES0098.png,2025-07-27,fresh
SPICES\SPICES0099.png,2025-09-05,fresh
SPICES\SPICES0100.png,2025-07-30,fresh
SPICES\SPICES0101.png,2025-07-02,expired
SPICES\SPICES0102.png,2025-08-30,fresh
SPICES\SPICES0103.png,2025-07-02,expired
SPICES\SPICES0104.png,2025-07-17,expiring_soon
SPICES\SPICES0105.png,2025-06-24,expired
SPICES\SPICES0106.png,2025-08-27,fresh
SPICES\SPICES0107.png,2025-08-29,fresh
SPICES\SPICES0108.png,2025-07-08,expiring_soon
SPICES\SPICES0109.png,2025-09-04,fresh
SPICES\SPICES0110.png,2025-08-01,fresh
SPICES\SPICES0111.png,2025-08-28,fresh
SPICES\SPICES0112.png,2025-07-22,expiring_soon
SPICES\SPICES0113.png,2025-08-26,fresh
SPICES\SPICES0114.png,2025-07-02,expired
SPICES\SPICES0115.png,2025-07-17,expiring_soon
SPICES\SPICES0116.png,2025-07-01,expired
SPICES\SPICES0117.png,2025-08-17,fresh
SPICES\SPICES0118.png,2025-07-11,expiring_soon
SPICES\SPICES0119.png,2025-07-05,expired
SPICES\SPICES0120.png,2025-07-15,expiring_soon
SPICES\SPICES0121.png,2025-06-25,expired
SPICES\SPICES0122.png,2025-07-25,fresh
SPICES\SPICES0123.png,2025-07-07,expired
SPICES\SPICES0124.png,2025-06-30,expired
SPICES\SPICES0125.png,2025-08-25,fresh
SPICES\SPICES0126.png,2025-06-25,expired
SPICES\SPICES0127.png,2025-08-07,fresh
SPICES\SPICES0128.png,2025-06-30,expired
SPICES\SPICES0129.png,2025-07-17,expiring_soon
SPICES\SPICES0130.png,2025-06-29,expired
SPICES\SPICES0131.png,2025-07-02,expired
SPICES\SPICES0132.png,2025-07-06,expired
SPICES\SPICES0133.png,2025-07-04,expired
SPICES\SPICES0134.png,2025-09-04,fresh
SPICES\SPICES0135.png,2025-08-03,fresh
SPICES\SPICES0136.png,2025-06-29,expired
SPICES\SPICES0137.png,2025-07-19,expiring_soon
SPICES\SPICES0138.png,2025-08-20,fresh
SPICES\SPICES0139.png,2025-07-20,expiring_soon
SPICES\SPICES0140.png,2025-07-03,expired
SPICES\SPICES0141.png,2025-07-24,fresh
SPICES\SPICES0142.png,2025-08-10,fresh
SPICES\SPICES0143.png,2025-08-13,fresh
SPICES\SPICES0144.png,2025-08-14,fresh
SPICES\SPICES0145.png,2025-07-19,expiring_soon
SPICES\SPICES0146.png,2025-07-15,expiring_soon
SPICES\SPICES0147.png,2025-07-17,expiring_soon
SPICES\SPICES0148.png,2025-08-19,fresh
SPICES\SPICES0149.png,2025-08-06,fresh
SPICES\SPICES0150.png,2025-07-09,expiring_soon
SPICES\SPICES0151.png,2025-08-23,fresh
SPICES\SPICES0152.png,2025-07-03,expired
SPICES\SPICES0153.png,2025-07-02,expired
SPICES\SPICES0154.png,2025-08-06,fresh
SPICES\SPICES0155.png,2025-07-04,expired
SPICES\SPICES0156.png,2025-09-02,fresh
SPICES\SPICES0157.png,2025-08-02,fresh
SPICES\SPICES0158.png,2025-07-18,expiring_soon
SPICES\SPICES0159.png,2025-08-24,fresh
SPICES\SPICES0160.png,2025-07-24,fresh
SPICES\SPICES0161.png,2025-08-28,fresh
SPICES\SPICES0162.png,2025-07-19,expiring_soon
SPICES\SPICES0163.png,2025-08-28,fresh
SPICES\SPICES0164.png,2025-08-13,fresh
SPICES\SPICES0165.png,2025-07-03,expired
SPICES\SPICES0166.png,2025-06-27,expired
SPICES\SPICES0167.png,2025-07-16,expiring_soon
SPICES\SPICES0168.png,2025-08-20,fresh
SPICES\SPICES0169.png,2025-07-23,expiring_soon
SPICES\SPICES0170.png,2025-07-24,fresh
SPICES\SPICES0171.png,2025-07-29,fresh
SPICES\SPICES0172.png,2025-07-30,fresh
SPICES\SPICES0173.png,2025-08-05,fresh
SPICES\SPICES0174.png,2025-07-04,expired
SPICES\SPICES0175.png,2025-07-26,fresh
SPICES\SPICES0176.png,2025-09-02,fresh
SPICES\SPICES0177.png,2025-09-05,fresh
SPICES\SPICES0178.png,2025-08-20,fresh
SPICES\SPICES0179.png,2025-08-11,fresh
SPICES\SPICES0180.png,2025-06-26,expired
SPICES\SPICES0181.png,2025-08-16,fresh
SPICES\SPICES0182.png,2025-06-29,expired
SPICES\SPICES0183.png,2025-08-10,fresh
SPICES\SPICES0184.png,2025-07-21,expiring_soon
SPICES\SPICES0185.png,2025-08-01,fresh
SPICES\SPICES0186.png,2025-09-03,fresh
SPICES\SPICES0187.png,2025-07-29,fresh
SPICES\SPICES0188.png,2025-07-28,fresh
SPICES\SPICES0189.png,2025-06-30,expired
SPICES\SPICES0190.png,2025-07-14,expiring_soon
SPICES\SPICES0191.png,2025-08-06,fresh
SPICES\SPICES0192.png,2025-07-28,fresh
SPICES\SPICES0193.png,2025-08-09,fresh
SPICES\SPICES0194.png,2025-08-28,fresh
SPICES\SPICES0195.png,2025-07-21,expiring_soon
SPICES\SPICES0196.png,2025-07-14,expiring_soon
SPICES\SPICES0197.png,2025-08-21,fresh
SPICES\SPICES0198.png,2025-07-21,expiring_soon
SPICES\SPICES0199.png,2025-07-10,expiring_soon
SPICES\SPICES0200.png,2025-07-20,expiring_soon
SPICES\SPICES0201.png,2025-09-02,fresh
SPICES\SPICES0202.png,2025-09-02,fresh
SPICES\SPICES0203.png,2025-08-12,fresh
SPICES\SPICES0204.png,2025-08-30,fresh
SPICES\SPICES0205.png,2025-08-12,fresh
SPICES\SPICES0206.png,2025-08-04,fresh
TEA\TEA0000.png,2025-08-08,fresh
TEA\TEA0001.png,2025-07-24,fresh
TEA\TEA0002.png,2025-07-02,expired
TEA\TEA0003.png,2025-06-30,expired
TEA\TEA0004.png,2025-08-08,fresh
TEA\TEA0005.png,2025-09-04,fresh
TEA\TEA0006.png,2025-07-12,expiring_soon
TEA\TEA0007.png,2025-06-28,expired
TEA\TEA0008.png,2025-08-15,fresh
TEA\TEA0009.png,2025-08-22,fresh
TEA\TEA0010.png,2025-08-31,fresh
TEA\TEA0011.png,2025-08-26,fresh
TEA\TEA0012.png,2025-08-05,fresh
TEA\TEA0013.png,2025-07-07,expired
TEA\TEA0014.png,2025-08-29,fresh
TEA\TEA0015.png,2025-07-23,expiring_soon
TEA\TEA0016.png,2025-07-17,expiring_soon
TEA\TEA0017.png,2025-08-18,fresh
TEA\TEA0018.png,2025-08-20,fresh
TEA\TEA0019.png,2025-08-03,fresh
TEA\TEA0020.png,2025-08-08,fresh
TEA\TEA0021.png,2025-08-17,fresh
TEA\TEA0022.png,2025-06-24,expired
TEA\TEA0023.png,2025-08-10,fresh
TEA\TEA0024.png,2025-08-29,fresh
TEA\TEA0025.png,2025-08-16,fresh
TEA\TEA0026.png,2025-08-06,fresh
TEA\TEA0027.png,2025-07-16,expiring_soon
TEA\TEA0028.png,2025-08-11,fresh
TEA\TEA0029.png,2025-07-29,fresh
TEA\TEA0030.png,2025-08-27,fresh
TEA\TEA0031.png,2025-08-11,fresh
TEA\TEA0032.png,2025-07-20,expiring_soon
TEA\TEA0033.png,2025-07-26,fresh
TEA\TEA0034.png,2025-08-01,fresh
TEA\TEA0035.png,2025-08-10,fresh
TEA\TEA0036.png,2025-08-11,fresh
